,id,title,date,address,thumbnail,division,division_url,latitude,longitude,SHAPE
502,http://www.loc.gov/item/75694851/,"Stillwater, N.Y.",1889,"Stillwater, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804s/pm006370.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.93929000000003,-73.65297999999996,"{'spatialReference': {'wkid': 4326}, 'x': -73.65297999999996, 'y': 42.93929000000003}"
317,http://www.loc.gov/item/95683054/,"Torrington, Conn. : 1889",1889,"Torrington, Connecticut",https://tile.loc.gov/storage-services/service/gmd/gmd378/g3784/g3784t/pm000975.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.80137000000008,-73.08619999999996,"{'spatialReference': {'wkid': 4326}, 'x': -73.08619999999996, 'y': 41.80137000000008}"
242,http://www.loc.gov/item/2006628204/,"Townsend Center, Mass.",1889,"Townsend, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764t/pm011400.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.665680000000066,-71.70344999999998,"{'spatialReference': {'wkid': 4326}, 'x': -71.70344999999998, 'y': 42.665680000000066}"
7,http://www.loc.gov/item/2015655030/,"Truro, Nova Scotia, 1889",1889,"Truro, Nova Scotia",https://tile.loc.gov/storage-services/service/gmd/gmd3/g3424/g3424t/pm020531.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,45.36574800000005,-63.287004999999965,"{'spatialReference': {'wkid': 4326}, 'x': -63.287004999999965, 'y': 45.36574800000005}"
17,http://www.loc.gov/item/75696734/,"Victoria, B.C. 1889.",1889,"Victoria, British Columbia",https://tile.loc.gov/storage-services/service/gmd/gmd3/g3514/g3514v/pm010770.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,48.428409000000045,-123.36564199999998,"{'spatialReference': {'wkid': 4326}, 'x': -123.36564199999998, 'y': 48.428409000000045}"
514,http://www.loc.gov/item/75694863/,"Wappingers Falls, N.Y.",1889,"Wappingers Falls, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804w/pm006480.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.597140000000024,-73.91437999999994,"{'spatialReference': {'wkid': 4326}, 'x': -73.91437999999994, 'y': 41.597140000000024}"
73,http://www.loc.gov/item/75694703/,"West Lebanon, N.H., and White River Junction, Vermont.",1889,"West Lebanon, New Hampshire",https://tile.loc.gov/storage-services/service/gmd/gmd374/g3744/g3744l/pm004970.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.648700000000076,-72.31033999999994,"{'spatialReference': {'wkid': 4326}, 'x': -72.31033999999994, 'y': 43.648700000000076}"
778,http://www.loc.gov/item/75696556/,"Wilkes-Barre, Pennsylvania 1889.",1889,"Wilkes-Barre, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824w/pm008720.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.24323000000004,-75.87593999999996,"{'spatialReference': {'wkid': 4326}, 'x': -75.87593999999996, 'y': 41.24323000000004}"
253,http://www.loc.gov/item/75694609/,"Williamstown, Mass.",1889,"Williamstown, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764w/pm003290.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.71037000000007,-73.20435999999995,"{'spatialReference': {'wkid': 4326}, 'x': -73.20435999999995, 'y': 42.71037000000007}"
1246,http://www.loc.gov/item/75694655/,"Winona, Minn. 1889.",1889,"Winona, Minnesota",https://tile.loc.gov/storage-services/service/gmd/gmd414/g4144/g4144w/pm004170.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,44.05162000000007,-91.63840999999996,"{'spatialReference': {'wkid': 4326}, 'x': -91.63840999999996, 'y': 44.05162000000007}"
95,http://www.loc.gov/item/75694705/,"Wolfeborough, N.H., Lake Winnipesaukee.",1889,"Wolfeboro, New Hampshire",https://tile.loc.gov/storage-services/service/gmd/gmd374/g3744/g3744w/pm004990.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.584550000000036,-71.21169999999995,"{'spatialReference': {'wkid': 4326}, 'x': -71.21169999999995, 'y': 43.584550000000036}"
1365,http://www.loc.gov/item/76693088/,"View of the city of North Yakima, Washington.",1889,"Yakima, Washington",https://tile.loc.gov/storage-services/service/gmd/gmd428/g4284/g4284y/pm009690.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,46.60448000000008,-120.50720999999999,"{'spatialReference': {'wkid': 4326}, 'x': -120.50720999999999, 'y': 46.60448000000008}"
194,http://www.loc.gov/item/2011589046/,"Plat & environs of Lagoon Heights, Cottage City, Mass. : showing property owned by the Lagoon Heights Land Co., 53 State St., 610 Exchange B'd'g., Boston, Mass.",188?,"Lagoon Heights, Town of Oak Bluffs, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764l/pm020450.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.45011000000005,-70.57918999999998,"{'spatialReference': {'wkid': 4326}, 'x': -70.57918999999998, 'y': 41.45011000000005}"
195,http://www.loc.gov/item/2007626395/,"Lands End, Rockport, Mass.",188?,"Lands End, Town of Rockport, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764l/pm020180.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.640370000000075,-70.59948999999995,"{'spatialReference': {'wkid': 4326}, 'x': -70.59948999999995, 'y': 42.640370000000075}"
815,http://www.loc.gov/item/89692599/, Perspective view of northwest Alexandria : showing location with reference to cities of Washington & Alexandria,1890,"Alexandria, Virginia",https://tile.loc.gov/storage-services/service/gmd/gmd388/g3884/g3884a/pm009505.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,38.80460000000005,-77.04340999999994,"{'spatialReference': {'wkid': 4326}, 'x': -77.04340999999994, 'y': 38.80460000000005}"
331,http://www.loc.gov/item/99466396/,"Altamont, N.Y.",1890,"Altamont, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804a/pm010810.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.706000000000074,-74.03279999999995,"{'spatialReference': {'wkid': 4326}, 'x': -74.03279999999995, 'y': 42.706000000000074}"
951,http://www.loc.gov/item/76696209/,"Alvord, Texas.",1890,"Alvord, Texas",https://tile.loc.gov/storage-services/service/gmd/gmd403/g4034/g4034a/pm009021.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,33.35908000000006,-97.69451999999995,"{'spatialReference': {'wkid': 4326}, 'x': -97.69451999999995, 'y': 33.35908000000006}"
127,http://www.loc.gov/item/75694542/,"Amesbury, Mass.",1890,"Amesbury, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764a/pm002640.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.85235000000006,-70.93177999999995,"{'spatialReference': {'wkid': 4326}, 'x': -70.93177999999995, 'y': 42.85235000000006}"
1154,http://www.loc.gov/item/75696702/,"Ashland, Lake Superior, Wis. 1890.",1890,"Ashland, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124a/pm010200.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,46.58540000000005,-90.88628999999997,"{'spatialReference': {'wkid': 4326}, 'x': -90.88628999999997, 'y': 46.58540000000005}"
337,http://www.loc.gov/item/79695016/,"Ballston Spa, N.Y.",1890,"Ballston Spa, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804b/pm005371.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.00242000000003,-73.85123999999996,"{'spatialReference': {'wkid': 4326}, 'x': -73.85123999999996, 'y': 43.00242000000003}"
135,http://www.loc.gov/item/82690623/,"Bird's-eye view of village of Barre, Mass.",1890,"Barre, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764b/pm002712.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.41131000000007,-72.10827999999998,"{'spatialReference': {'wkid': 4326}, 'x': -72.10827999999998, 'y': 42.41131000000007}"
1157,http://www.loc.gov/item/75696704/,"Perspective map of Beloit, Wis. 1890.",1890,"Beloit, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124b/pm010230.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.50701000000004,-89.03792999999996,"{'spatialReference': {'wkid': 4326}, 'x': -89.03792999999996, 'y': 42.50701000000004}"
584,http://www.loc.gov/item/75694948/,"Birdsboro, Berks County, Pa. 1890.",1890,"Birdsboro, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824b/pm007380.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,40.26598000000007,-75.80823999999996,"{'spatialReference': {'wkid': 4326}, 'x': -75.80823999999996, 'y': 40.26598000000007}"
103,http://www.loc.gov/item/2008624004/,"Brandon, Vt.",1890,"Brandon, Vermont",https://tile.loc.gov/storage-services/service/gmd/gmd375/g3754/g3754b/pm020200.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.800050000000056,-73.09262999999999,"{'spatialReference': {'wkid': 4326}, 'x': -73.09262999999999, 'y': 43.800050000000056}"
596,http://www.loc.gov/item/75694954/,"Carbondale, Pennsylvania, 1890.",1890,"Carbondale, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824c/pm007470.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.57423000000006,-75.50111999999996,"{'spatialReference': {'wkid': 4326}, 'x': -75.50111999999996, 'y': 41.57423000000006}"
353,http://www.loc.gov/item/75694758/,"Cazenovia, N.Y.",1890,"Cazenovia, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804c/pm005500.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.92960000000005,-75.84844999999996,"{'spatialReference': {'wkid': 4326}, 'x': -75.84844999999996, 'y': 42.92960000000005}"
1058,http://www.loc.gov/item/98687207/, Rascher's birds eye view of the Chicago packing houses & union stock yards.,1890,"Chicago, Illinois",https://tile.loc.gov/storage-services/service/gmd/gmd410/g4104/g4104c/pm001494.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.884250000000065,-87.63244999999995,"{'spatialReference': {'wkid': 4326}, 'x': -87.63244999999995, 'y': 41.884250000000065}"
954,http://www.loc.gov/item/gm70000620/,"Childress, Texas 1890",1890,"Childress, Texas",https://tile.loc.gov/storage-services/service/gmd/gmd403/g4034/g4034c/pm009050.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,34.42937000000006,-100.21080999999998,"{'spatialReference': {'wkid': 4326}, 'x': -100.21080999999998, 'y': 34.42937000000006}"
953,http://www.loc.gov/item/gm71005383/,"Clarendon, Texas, Donley Co. 1890",1890,"Clarendon, Texas",https://tile.loc.gov/storage-services/service/gmd/gmd403/g4034/g4034c/pm009060.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,34.93839000000003,-100.89686999999998,"{'spatialReference': {'wkid': 4326}, 'x': -100.89686999999998, 'y': 34.93839000000003}"
357,http://www.loc.gov/item/2009584347/,"Cleveland, N.Y.",1890,"Cleveland, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804c/pm020330.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.23297000000008,-75.87989999999996,"{'spatialReference': {'wkid': 4326}, 'x': -75.87989999999996, 'y': 43.23297000000008}"
1381,http://www.loc.gov/item/73694692/, Pikes Peak panorama.,1890,"Colorado Springs, Colorado",https://tile.loc.gov/storage-services/service/gmd/gmd431/g4314/g4314c/pm000582.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,38.83352000000008,-104.82180999999997,"{'spatialReference': {'wkid': 4326}, 'x': -104.82180999999997, 'y': 38.83352000000008}"
361,http://www.loc.gov/item/75694761/,"Cooperstown, N.Y.",1890,"Cooperstown, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804c/pm005530.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.700680000000034,-74.92512999999997,"{'spatialReference': {'wkid': 4326}, 'x': -74.92512999999997, 'y': 42.700680000000034}"
369,http://www.loc.gov/item/75694816/,"Dolgeville, N.Y.",1890,"Dolgeville, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804d/pm005561.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.09996000000007,-74.77378999999996,"{'spatialReference': {'wkid': 4326}, 'x': -74.77378999999996, 'y': 43.09996000000007}"
370,http://www.loc.gov/item/2010594221/,"Despatch, N.Y., Rochester's great industrial suburb",1890,"East Rochester, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804e/pm020540.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.11026000000004,-77.49642999999998,"{'spatialReference': {'wkid': 4326}, 'x': -77.49642999999998, 'y': 43.11026000000004}"
171,http://www.loc.gov/item/83694328/,"Glendale, Mass.",1890,"Glendale, Town of Stockbridge, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764g/pm002922.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.283420000000035,-73.34399999999994,"{'spatialReference': {'wkid': 4326}, 'x': -73.34399999999994, 'y': 42.283420000000035}"
392,http://www.loc.gov/item/78692966/,"Greene, N.Y.",1890,"Greene, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804g/pm005701.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.33178000000004,-75.77400999999998,"{'spatialReference': {'wkid': 4326}, 'x': -75.77400999999998, 'y': 42.33178000000004}"
948,http://www.loc.gov/item/2012592346/,"Guthrie, Oklahoma, Indian Territory, Jan. 22nd 1890",1890,"Guthrie, Oklahoma",https://tile.loc.gov/storage-services/service/gmd/gmd402/g4024/g4024g/pm020511.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,35.88012000000003,-97.42301999999995,"{'spatialReference': {'wkid': 4326}, 'x': -97.42301999999995, 'y': 35.88012000000003}"
394,http://www.loc.gov/item/2007630647/,"Hagamans Mills, N.Y.",1890,"Hagaman, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804h/pm020150.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.974860000000035,-74.15117999999995,"{'spatialReference': {'wkid': 4326}, 'x': -74.15117999999995, 'y': 42.974860000000035}"
1339,http://www.loc.gov/item/75690567/,"Perspective map of the city of Helena, Mont. Capital of State, county seat of Lewis & Clarke Co.",1890,"Helena, Montana",https://tile.loc.gov/storage-services/service/gmd/gmd425/g4254/g4254h/pm004570.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,46.58976000000007,-112.02064999999999,"{'spatialReference': {'wkid': 4326}, 'x': -112.02064999999999, 'y': 46.58976000000007}"
651,http://www.loc.gov/item/75694989/,"Honesdale, Pennsylvania 1890.",1890,"Honesdale, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824h/pm007900.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.57298000000003,-75.25602999999995,"{'spatialReference': {'wkid': 4326}, 'x': -75.25602999999995, 'y': 41.57298000000003}"
938,http://www.loc.gov/item/2001622065/,"Hot Springs, Arkansas",1890,"Hot Springs, Arkansas",https://tile.loc.gov/storage-services/service/gmd/gmd400/g4004/g4004h/pm010910.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,34.509600000000034,-93.05176999999998,"{'spatialReference': {'wkid': 4326}, 'x': -93.05176999999998, 'y': 34.509600000000034}"
185,http://www.loc.gov/item/75694584/,"Housatonic, Mass.",1890,"Housatonic, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764h/pm003030.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.253310000000056,-73.37534999999997,"{'spatialReference': {'wkid': 4326}, 'x': -73.37534999999997, 'y': 42.253310000000056}"
398,http://www.loc.gov/item/75694784/,"Hunter, N.Y.",1890,"Hunter, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804h/pm005730.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,42.211820000000046,-74.21656999999993,"{'spatialReference': {'wkid': 4326}, 'x': -74.21656999999993, 'y': 42.211820000000046}"
416,http://www.loc.gov/item/75694798/,"Middleville, N.Y.",1890,"Middleville, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804m/pm005900.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.13970000000006,-74.96657999999996,"{'spatialReference': {'wkid': 4326}, 'x': -74.96657999999996, 'y': 43.13970000000006}"
682,http://www.loc.gov/item/76695052/,"Montrose, Susquehanna County, Pa.",1890,"Montrose, Pennsylvania",https://tile.loc.gov/storage-services/service/gmd/gmd382/g3824/g3824m/pm008071.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.834010000000035,-75.88126999999997,"{'spatialReference': {'wkid': 4326}, 'x': -75.88126999999997, 'y': 41.834010000000035}"
456,http://www.loc.gov/item/75694803/,"Newport, N.Y.",1890,"Newport, New York",https://tile.loc.gov/storage-services/service/gmd/gmd380/g3804/g3804n/pm005940.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.19067000000007,-75.01814999999993,"{'spatialReference': {'wkid': 4326}, 'x': -75.01814999999993, 'y': 43.19067000000007}"
223,http://www.loc.gov/item/75694597/,"Cottage City, Martha's Vineyard, Mass. 1890.",1890,"Oak Bluffs, Massachusetts",https://tile.loc.gov/storage-services/service/gmd/gmd376/g3764/g3764o/pm003170.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,41.45413000000008,-70.56156999999996,"{'spatialReference': {'wkid': 4326}, 'x': -70.56156999999996, 'y': 41.45413000000008}"
1184,http://www.loc.gov/item/77694096/,"Oconomowoc, Waukesha and the lake region of Waukesha County, Wisconsin, all these lakes and resorts are within four hours ride of Chicago, on the Chicago, Milwaukee & St. Paul Railway.",1890,"Oconomowoc, Wisconsin",https://tile.loc.gov/storage-services/service/gmd/gmd412/g4124/g4124o/pm010480.gif,Geography and Map Division,https://www.loc.gov/rr/geogmap/,43.11130000000003,-88.49922999999995,"{'spatialReference': {'wkid': 4326}, 'x': -88.49922999999995, 'y': 43.11130000000003}"
